RatingID,UserID,MovieID,Rating,Date,Time
5706,SF_2458,2470,1.8,17/03/2024,4:32:50 AM
5707,SF_1226,360,1.7,10/01/2024,4:32:50 AM
5708,SF_183,1867,1.1,24/11/2024,4:32:50 AM
5709,SF_5236,3365,1.7,9/02/2024,4:32:50 AM
5710,SF_4391,99,4.3,11/09/2024,4:32:50 AM
5711,SF_4215,1354,4.7,4/11/2024,4:32:50 AM
5712,SF_3437,2105,4.1,2/11/2024,4:32:50 AM
5713,SF_2468,1283,1.7,26/11/2024,4:32:50 AM
5714,SF_5219,1331,4.7,8/09/2024,4:32:50 AM
5715,SF_1091,1635,3.5,2/11/2024,4:32:50 AM
5716,SF_1041,220,1.8,10/09/2024,4:32:50 AM
5717,SF_725,1951,4.2,20/04/2024,4:32:50 AM
5718,SF_2674,2256,4.9,20/09/2024,4:32:50 AM
5719,SF_1283,813,3.7,1/02/2024,4:32:50 AM
5720,SF_3236,346,2.5,10/12/2024,4:32:50 AM
5721,SF_4083,363,3.8,1/03/2024,4:32:50 AM
5722,SF_1689,2340,2.3,10/01/2024,4:32:50 AM
5723,SF_2193,1399,1.7,25/06/2024,4:32:50 AM
5724,SF_3293,1796,1.5,4/11/2024,4:32:50 AM
5725,SF_2664,3558,4.1,26/11/2024,4:32:50 AM
5726,SF_104,3389,3.1,10/10/2024,4:32:50 AM
5727,SF_1133,1431,2.8,2/12/2024,4:32:50 AM
5728,SF_4717,1832,2.2,8/01/2024,4:32:50 AM
5729,SF_1146,3870,1.3,15/08/2024,4:32:50 AM
5730,SF_321,3242,4.4,25/06/2024,4:32:50 AM
5731,SF_2223,711,4.0,17/07/2024,4:32:50 AM
5732,SF_862,2911,4.6,6/02/2024,4:32:50 AM
5733,SF_3009,1882,4.5,14/04/2024,4:32:50 AM
5734,SF_872,2744,1.1,29/05/2024,4:32:50 AM
5735,SF_4133,1395,3.3,10/05/2024,4:32:50 AM
5736,SF_3698,2471,5.0,10/04/2024,4:32:50 AM
5737,SF_1397,2721,2.6,12/01/2024,4:32:50 AM
5738,SF_1025,3131,1.4,3/06/2024,4:32:50 AM
5739,SF_4825,2125,3.3,29/02/2024,4:32:50 AM
5740,SF_225,490,4.3,30/03/2024,4:32:50 AM
5741,SF_1690,1716,2.2,31/10/2024,4:32:50 AM
5742,SF_2686,3599,3.1,22/02/2024,4:32:50 AM
5743,SF_2021,3516,4.7,27/09/2024,4:32:50 AM
5744,SF_1683,217,4.0,15/08/2024,4:32:50 AM
5745,SF_3768,2543,3.1,28/07/2024,4:32:50 AM
5746,SF_4253,1732,2.6,29/11/2024,4:32:50 AM
5747,SF_2003,3001,2.7,19/12/2023,4:32:50 AM
5748,SF_3128,3776,1.6,8/12/2024,4:32:50 AM
5749,SF_5403,2060,4.2,4/03/2024,4:32:50 AM
5750,SF_11,1661,1.7,17/07/2024,4:32:50 AM
5751,SF_1454,3515,2.0,6/04/2024,4:32:50 AM
5752,SF_4211,1771,2.3,29/07/2024,4:32:50 AM
5753,SF_3788,2089,3.1,20/06/2024,4:32:50 AM
5754,SF_4585,846,1.9,10/07/2024,4:32:50 AM
5755,SF_5706,3021,4.6,26/02/2024,4:32:50 AM
5756,SF_5082,1657,4.5,24/10/2024,4:32:50 AM
5757,SF_2563,238,2.5,20/02/2024,4:32:50 AM
5758,SF_5896,791,2.5,2/12/2024,4:32:50 AM
5759,SF_2439,1414,3.7,16/02/2024,4:32:50 AM
5760,SF_3820,3596,1.1,28/09/2024,4:32:50 AM
5761,SF_771,2717,1.0,21/04/2024,4:32:50 AM
5762,SF_5932,1895,3.5,29/04/2024,4:32:50 AM
5763,SF_5281,3881,4.9,26/04/2024,4:32:50 AM
5764,SF_1121,2958,2.1,19/11/2024,4:32:50 AM
5765,SF_198,2920,4.7,23/04/2024,4:32:50 AM
5766,SF_1781,688,4.5,28/10/2024,4:32:50 AM
5767,SF_2948,3146,1.2,25/10/2024,4:32:50 AM
5768,SF_4368,764,1.5,9/04/2024,4:32:50 AM
5769,SF_1043,2974,3.8,9/03/2024,4:32:50 AM
5770,SF_5371,210,4.0,10/01/2024,4:32:50 AM
5771,SF_4665,3579,3.5,21/10/2024,4:32:50 AM
5772,SF_1579,2032,2.8,31/03/2024,4:32:50 AM
5773,SF_5573,3387,4.6,18/04/2024,4:32:50 AM
5774,SF_3424,2215,2.3,28/09/2024,4:32:50 AM
5775,SF_1439,2236,2.6,10/07/2024,4:32:50 AM
5776,SF_5131,2532,2.4,22/01/2024,4:32:50 AM
5777,SF_2892,3626,2.7,12/01/2024,4:32:50 AM
5778,SF_2332,3257,2.7,8/06/2024,4:32:50 AM
5779,SF_5065,2007,1.0,22/01/2024,4:32:50 AM
5780,SF_4357,3316,1.5,2/01/2024,4:32:50 AM
5781,SF_5896,3524,4.3,8/03/2024,4:32:50 AM
5782,SF_2282,81,1.6,4/10/2024,4:32:50 AM
5783,SF_4576,3095,4.9,13/03/2024,4:32:50 AM
5784,SF_5382,245,4.0,21/02/2024,4:32:50 AM
5785,SF_1482,1708,1.7,8/03/2024,4:32:50 AM
5786,SF_512,1468,1.5,4/10/2024,4:32:50 AM
5787,SF_1783,2140,3.5,14/08/2024,4:32:50 AM
5788,SF_1836,3317,1.8,18/12/2023,4:32:50 AM
5789,SF_535,134,3.3,14/10/2024,4:32:50 AM
5790,SF_1319,554,3.9,22/11/2024,4:32:50 AM
5791,SF_5916,3238,1.3,24/06/2024,4:32:50 AM
5792,SF_5206,2487,3.3,21/06/2024,4:32:50 AM
5793,SF_4903,2288,2.0,1/02/2024,4:32:50 AM
5794,SF_5747,561,4.0,21/06/2024,4:32:50 AM
5795,SF_1346,2121,4.1,20/01/2024,4:32:50 AM
5796,SF_5737,727,3.9,11/06/2024,4:32:50 AM
5797,SF_3334,2685,1.5,26/06/2024,4:32:50 AM
5798,SF_1229,3401,4.4,8/09/2024,4:32:50 AM
5799,SF_2442,2515,3.0,13/01/2024,4:32:50 AM
5800,SF_1442,1460,1.8,10/02/2024,4:32:50 AM
5801,SF_4971,2279,1.3,24/09/2024,4:32:50 AM
5802,SF_2752,1879,3.9,5/09/2024,4:32:50 AM
5803,SF_2810,2749,3.1,28/09/2024,4:32:50 AM
5804,SF_1589,1449,2.5,20/02/2024,4:32:50 AM
5805,SF_3896,1509,2.7,8/09/2024,4:32:50 AM
5806,SF_5281,1016,2.8,7/10/2024,4:32:50 AM
5807,SF_5833,769,1.7,22/08/2024,4:32:50 AM
5808,SF_5814,1825,3.4,12/10/2024,4:32:50 AM
5809,SF_3327,1347,3.7,31/01/2024,4:32:50 AM
5810,SF_3872,240,4.5,14/10/2024,4:32:50 AM
5811,SF_5188,2636,3.6,5/02/2024,4:32:50 AM
5812,SF_429,410,3.1,3/06/2024,4:32:50 AM
5813,SF_3031,3591,3.7,12/04/2024,4:32:50 AM
5814,SF_3483,108,3.0,2/09/2024,4:32:50 AM
5815,SF_2976,1947,4.2,20/08/2024,4:32:50 AM
5816,SF_3500,2550,3.1,3/09/2024,4:32:50 AM
5817,SF_2680,503,4.6,12/03/2024,4:32:50 AM
5818,SF_1268,3947,1.9,15/10/2024,4:32:50 AM
5819,SF_4347,2864,1.1,29/04/2024,4:32:50 AM
5820,SF_1752,1025,4.2,19/08/2024,4:32:50 AM
5821,SF_1958,688,3.2,2/09/2024,4:32:50 AM
5822,SF_5555,2618,3.9,9/01/2024,4:32:50 AM
5823,SF_1940,1561,2.4,15/08/2024,4:32:50 AM
5824,SF_2335,2983,1.6,9/08/2024,4:32:50 AM
5825,SF_1431,3147,3.6,2/09/2024,4:32:50 AM
5826,SF_1364,1670,4.0,4/04/2024,4:32:50 AM
5827,SF_1008,2063,3.9,5/06/2024,4:32:50 AM
5828,SF_2022,3363,1.4,5/06/2024,4:32:50 AM
5829,SF_5233,1256,1.9,1/02/2024,4:32:50 AM
5830,SF_3765,1564,3.6,16/11/2024,4:32:50 AM
5831,SF_2821,2767,1.3,12/10/2024,4:32:50 AM
5832,SF_4410,3894,1.8,29/03/2024,4:32:50 AM
5833,SF_4212,2892,1.6,20/01/2024,4:32:50 AM
5834,SF_3879,3729,1.2,17/11/2024,4:32:50 AM
5835,SF_884,264,2.5,16/06/2024,4:32:50 AM
5836,SF_1668,1164,3.2,8/12/2024,4:32:50 AM
5837,SF_5118,1862,1.1,12/07/2024,4:32:50 AM
5838,SF_4108,3938,4.7,27/04/2024,4:32:50 AM
5839,SF_1474,2700,2.7,18/10/2024,4:32:50 AM
5840,SF_2440,34,2.3,11/06/2024,4:32:50 AM
5841,SF_4273,3747,1.8,9/04/2024,4:32:50 AM
5842,SF_1680,2716,2.2,25/12/2023,4:32:50 AM
5843,SF_421,1298,3.1,2/07/2024,4:32:50 AM
5844,SF_2462,3053,3.3,24/11/2024,4:32:50 AM
5845,SF_364,3898,4.3,15/01/2024,4:32:50 AM
5846,SF_4233,642,2.7,18/12/2023,4:32:50 AM
5847,SF_5462,342,4.5,11/05/2024,4:32:50 AM
5848,SF_302,2478,3.5,10/06/2024,4:32:50 AM
5849,SF_2425,1495,2.5,22/08/2024,4:32:50 AM
5850,SF_1070,337,3.0,21/09/2024,4:32:50 AM
5851,SF_931,1294,1.8,29/11/2024,4:32:50 AM
5852,SF_4257,729,2.5,22/07/2024,4:32:50 AM
5853,SF_2799,2784,1.4,16/01/2024,4:32:50 AM
5854,SF_5369,3550,1.4,15/10/2024,4:32:50 AM
5855,SF_3638,2588,4.1,14/07/2024,4:32:50 AM
5856,SF_1405,2796,4.8,26/11/2024,4:32:50 AM
5857,SF_1007,205,2.7,18/07/2024,4:32:50 AM
5858,SF_3620,3697,2.6,31/01/2024,4:32:50 AM
5859,SF_1918,508,3.1,6/09/2024,4:32:50 AM
5860,SF_1832,1853,1.8,28/12/2023,4:32:50 AM
5861,SF_4851,2636,1.8,28/03/2024,4:32:50 AM
5862,SF_3902,3664,5.0,21/05/2024,4:32:50 AM
5863,SF_628,1947,1.6,22/03/2024,4:32:50 AM
5864,SF_2470,93,3.3,15/02/2024,4:32:50 AM
5865,SF_1921,2799,4.3,21/12/2023,4:32:50 AM
5866,SF_2918,838,1.4,8/09/2024,4:32:50 AM
5867,SF_3708,450,2.1,17/11/2024,4:32:50 AM
5868,SF_431,1429,4.3,26/12/2023,4:32:50 AM
5869,SF_1245,1426,1.5,9/10/2024,4:32:50 AM
5870,SF_1581,765,4.7,31/12/2023,4:32:50 AM
5871,SF_5558,2459,2.1,20/03/2024,4:32:50 AM
5872,SF_2388,3068,4.1,20/03/2024,4:32:50 AM
5873,SF_5159,3752,1.9,17/11/2024,4:32:50 AM
5874,SF_4143,1879,4.3,24/01/2024,4:32:50 AM
5875,SF_1041,3011,2.1,17/02/2024,4:32:50 AM
5876,SF_4219,1128,4.4,19/06/2024,4:32:50 AM
5877,SF_3507,3915,2.2,19/03/2024,4:32:50 AM
5878,SF_1992,1026,4.7,2/07/2024,4:32:50 AM
5879,SF_5930,1916,4.8,6/11/2024,4:32:50 AM
5880,SF_2621,2686,2.0,26/01/2024,4:32:50 AM
5881,SF_5566,1944,3.5,29/07/2024,4:32:50 AM
5882,SF_1275,2052,1.7,25/10/2024,4:32:50 AM
5883,SF_5196,1488,4.6,8/10/2024,4:32:50 AM
5884,SF_4406,3192,4.9,8/07/2024,4:32:50 AM
5885,SF_2107,15,3.9,5/02/2024,4:32:50 AM
5886,SF_3576,2600,4.2,29/12/2023,4:32:50 AM
5887,SF_323,2874,1.9,6/07/2024,4:32:50 AM
5888,SF_4649,2226,4.7,28/12/2023,4:32:50 AM
5889,SF_5637,3605,2.0,24/03/2024,4:32:50 AM
5890,SF_355,3430,1.3,11/01/2024,4:32:50 AM
5891,SF_1511,3563,2.7,12/05/2024,4:32:50 AM
5892,SF_3963,3272,4.5,8/08/2024,4:32:50 AM
5893,SF_3166,3884,3.7,2/03/2024,4:32:50 AM
5894,SF_3480,3636,3.1,7/04/2024,4:32:50 AM
5895,SF_550,319,3.3,1/01/2024,4:32:50 AM
5896,SF_5401,127,3.9,10/01/2024,4:32:50 AM
5897,SF_2956,3192,3.1,22/09/2024,4:32:50 AM
5898,SF_4116,1274,4.8,23/01/2024,4:32:50 AM
5899,SF_2706,3273,4.3,25/09/2024,4:32:50 AM
5900,SF_1263,3822,2.8,2/11/2024,4:32:50 AM
5901,SF_105,218,2.2,23/07/2024,4:32:50 AM
5902,SF_1268,553,4.2,19/03/2024,4:32:50 AM
5903,SF_1713,1287,4.2,7/12/2024,4:32:50 AM
5904,SF_2157,35,1.2,25/06/2024,4:32:50 AM
5905,SF_411,624,2.5,7/04/2024,4:32:50 AM
5906,SF_5578,2814,4.1,5/11/2024,4:32:50 AM
5907,SF_5161,432,3.7,30/07/2024,4:32:50 AM
5908,SF_4412,2472,4.0,2/06/2024,4:32:50 AM
5909,SF_2272,623,4.0,16/03/2024,4:32:50 AM
5910,SF_4155,2540,4.0,29/12/2023,4:32:50 AM
5911,SF_3062,2941,2.2,12/12/2024,4:32:50 AM
5912,SF_2884,2094,1.1,21/05/2024,4:32:50 AM
5913,SF_5046,426,2.5,18/05/2024,4:32:50 AM
5914,SF_4004,811,4.0,12/12/2024,4:32:50 AM
5915,SF_5859,1804,1.5,13/05/2024,4:32:50 AM
5916,SF_5010,1311,3.5,11/09/2024,4:32:50 AM
5917,SF_5843,1340,2.8,12/01/2024,4:32:50 AM
5918,SF_2314,3005,4.7,24/05/2024,4:32:50 AM
5919,SF_583,2422,4.1,4/05/2024,4:32:50 AM
5920,SF_2339,3405,3.7,18/04/2024,4:32:50 AM
5921,SF_1275,2044,2.4,25/08/2024,4:32:50 AM
5922,SF_5927,3180,1.4,10/10/2024,4:32:50 AM
5923,SF_3784,2232,3.5,24/04/2024,4:32:50 AM
5924,SF_1812,1284,2.6,13/11/2024,4:32:50 AM
5925,SF_4822,169,3.6,6/12/2024,4:32:50 AM
5926,SF_2900,3707,2.4,11/03/2024,4:32:50 AM
5927,SF_4931,3814,1.5,6/09/2024,4:32:50 AM
5928,SF_2826,3260,2.9,12/12/2024,4:32:50 AM
5929,SF_5350,1371,3.6,14/10/2024,4:32:50 AM
5930,SF_2216,1276,3.5,27/05/2024,4:32:50 AM
5931,SF_4346,2755,3.5,19/02/2024,4:32:50 AM
5932,SF_3144,299,2.1,16/10/2024,4:32:50 AM
5933,SF_2134,688,4.6,19/04/2024,4:32:50 AM
5934,SF_5295,3656,2.6,13/10/2024,4:32:50 AM
5935,SF_3361,1459,2.2,17/06/2024,4:32:50 AM
5936,SF_5860,1063,3.2,1/11/2024,4:32:50 AM
5937,SF_5394,2543,4.1,23/02/2024,4:32:50 AM
5938,SF_3350,2222,2.4,13/04/2024,4:32:50 AM
5939,SF_4894,394,4.1,13/05/2024,4:32:50 AM
5940,SF_339,3740,3.1,13/05/2024,4:32:50 AM
5941,SF_4058,3939,1.7,16/07/2024,4:32:50 AM
5942,SF_4975,3692,1.1,16/01/2024,4:32:50 AM
5943,SF_2655,1209,1.8,7/08/2024,4:32:50 AM
5944,SF_3956,3368,1.4,12/07/2024,4:32:50 AM
5945,SF_1027,1899,2.5,16/03/2024,4:32:50 AM
5946,SF_3107,1668,4.2,18/05/2024,4:32:50 AM
5947,SF_1513,3072,2.4,18/04/2024,4:32:50 AM
5948,SF_2215,3096,1.1,29/11/2024,4:32:50 AM
5949,SF_1149,2417,2.8,26/04/2024,4:32:50 AM
5950,SF_1003,1488,2.5,30/01/2024,4:32:50 AM
5951,SF_85,584,3.1,1/10/2024,4:32:50 AM
5952,SF_1884,2009,1.9,20/08/2024,4:32:50 AM
5953,SF_4118,2816,1.3,9/07/2024,4:32:50 AM
5954,SF_6017,725,2.9,12/11/2024,4:32:50 AM
5955,SF_3032,2941,4.5,4/07/2024,4:32:50 AM
5956,SF_3851,1714,4.0,21/08/2024,4:32:50 AM
5957,SF_1194,3463,1.1,1/03/2024,4:32:50 AM
5958,SF_815,2549,1.2,14/01/2024,4:32:50 AM
5959,SF_4479,3669,4.3,16/08/2024,4:32:50 AM
5960,SF_3096,915,2.2,20/12/2023,4:32:50 AM
5961,SF_3008,2163,2.7,29/09/2024,4:32:50 AM
5962,SF_4755,1404,4.8,17/05/2024,4:32:50 AM
5963,SF_681,377,2.5,20/05/2024,4:32:50 AM
5964,SF_3496,3109,1.7,20/12/2023,4:32:50 AM
5965,SF_3059,2146,3.0,17/03/2024,4:32:50 AM
5966,SF_3687,3543,3.2,17/01/2024,4:32:50 AM
5967,SF_15,1810,2.9,4/03/2024,4:32:50 AM
5968,SF_2252,1932,4.5,5/12/2024,4:32:50 AM
5969,SF_1812,780,4.2,4/03/2024,4:32:50 AM
5970,SF_3857,874,4.8,6/08/2024,4:32:50 AM
5971,SF_2924,954,4.4,3/09/2024,4:32:50 AM
5972,SF_2266,1978,1.7,20/02/2024,4:32:50 AM
5973,SF_3883,3189,3.8,9/12/2024,4:32:50 AM
5974,SF_1933,1024,1.4,3/04/2024,4:32:50 AM
5975,SF_1445,155,3.5,15/12/2023,4:32:50 AM
5976,SF_947,1298,4.4,5/12/2024,4:32:50 AM
5977,SF_5653,2288,1.3,21/07/2024,4:32:50 AM
5978,SF_5923,1912,4.8,19/03/2024,4:32:50 AM
5979,SF_1534,3559,4.5,5/06/2024,4:32:50 AM
5980,SF_104,1058,2.5,14/08/2024,4:32:50 AM
5981,SF_3799,2362,3.0,22/11/2024,4:32:50 AM
5982,SF_5245,3350,3.3,27/03/2024,4:32:50 AM
5983,SF_4773,50,1.5,8/01/2024,4:32:50 AM
5984,SF_5155,1223,4.0,29/04/2024,4:32:50 AM
5985,SF_5532,612,2.0,18/12/2023,4:32:50 AM
5986,SF_3611,577,2.0,2/08/2024,4:32:50 AM
5987,SF_3964,598,4.8,16/10/2024,4:32:50 AM
5988,SF_2251,681,4.5,10/12/2024,4:32:50 AM
5989,SF_2769,3493,3.7,28/07/2024,4:32:50 AM
5990,SF_3135,3195,1.5,31/10/2024,4:32:50 AM
5991,SF_4205,1584,4.5,12/02/2024,4:32:50 AM
5992,SF_472,2653,1.6,30/10/2024,4:32:50 AM
5993,SF_4590,2775,3.4,10/12/2024,4:32:50 AM
5994,SF_58,3846,1.8,16/11/2024,4:32:50 AM
5995,SF_500,624,4.2,17/02/2024,4:32:50 AM
5996,SF_2244,3863,4.7,25/06/2024,4:32:50 AM
5997,SF_3052,3295,3.3,13/12/2023,4:32:50 AM
5998,SF_2071,2987,4.7,9/02/2024,4:32:50 AM
5999,SF_3878,2724,4.7,31/07/2024,4:32:50 AM
6000,SF_3255,1312,3.5,15/03/2024,4:32:50 AM
6001,SF_3297,1475,2.4,12/09/2024,4:32:50 AM
6002,SF_2312,2039,2.7,23/04/2024,4:32:50 AM
6003,SF_723,901,2.3,24/06/2024,4:32:50 AM
6004,SF_141,3631,2.9,22/10/2024,4:32:50 AM
6005,SF_2985,226,2.3,14/01/2024,4:32:50 AM
6006,SF_3940,3347,1.5,2/09/2024,4:32:50 AM
6007,SF_2499,851,2.3,10/08/2024,4:32:50 AM
6008,SF_1619,3553,2.9,15/08/2024,4:32:50 AM
6009,SF_2943,1527,4.3,12/10/2024,4:32:50 AM
6010,SF_703,923,3.2,24/07/2024,4:32:50 AM
6011,SF_6023,1551,4.6,31/08/2024,4:32:50 AM
6012,SF_881,1708,1.2,16/09/2024,4:32:50 AM
6013,SF_3510,974,2.1,6/12/2024,4:32:50 AM
6014,SF_5589,2539,3.8,31/12/2023,4:32:50 AM
6015,SF_5208,64,5.0,11/06/2024,4:32:50 AM
6016,SF_6,3353,2.7,12/06/2024,4:32:50 AM
6017,SF_5644,216,4.9,10/03/2024,4:32:50 AM
6018,SF_779,1275,2.1,31/10/2024,4:32:50 AM
6019,SF_3940,2649,3.1,27/01/2024,4:32:50 AM
6020,SF_3965,701,3.9,16/08/2024,4:32:50 AM
6021,SF_2446,1570,4.7,8/09/2024,4:32:50 AM
6022,SF_504,283,3.8,4/07/2024,4:32:50 AM
6023,SF_2267,1539,1.5,22/01/2024,4:32:50 AM
6024,SF_3690,1487,2.4,14/06/2024,4:32:50 AM
6025,SF_4718,3181,2.7,16/09/2024,4:32:50 AM
6026,SF_5164,1155,2.6,30/10/2024,4:32:50 AM
6027,SF_1108,148,2.8,16/07/2024,4:32:50 AM
6028,SF_4817,957,2.4,29/02/2024,4:32:50 AM
6029,SF_235,1399,2.9,12/10/2024,4:32:50 AM
6030,SF_5904,2986,4.6,14/08/2024,4:32:50 AM
6031,SF_1130,1442,2.5,8/03/2024,4:32:50 AM
6032,SF_275,1044,2.2,1/09/2024,4:32:50 AM
6033,SF_4284,1027,1.1,22/11/2024,4:32:50 AM
6034,SF_4199,3790,3.6,23/06/2024,4:32:50 AM
6035,SF_2763,2983,2.6,5/01/2024,4:32:50 AM
6036,SF_3410,3763,1.0,3/12/2024,4:32:50 AM
6037,SF_4745,2821,1.2,6/06/2024,4:32:50 AM
6038,SF_130,1150,4.6,7/04/2024,4:32:50 AM
6039,SF_2369,133,2.7,15/01/2024,4:32:50 AM
6040,SF_3346,45,2.0,24/12/2023,4:32:50 AM
6041,SF_131,3594,1.8,27/02/2024,4:32:50 AM
6042,SF_5306,2616,2.7,20/11/2024,4:32:50 AM
6043,SF_5384,1656,3.9,8/07/2024,4:32:50 AM
6044,SF_5270,3237,4.4,18/04/2024,4:32:50 AM
6045,SF_3489,504,4.5,5/09/2024,4:32:50 AM
6046,SF_966,552,4.3,7/09/2024,4:32:50 AM
6047,SF_1015,204,1.3,10/06/2024,4:32:50 AM
6048,SF_640,3351,4.5,20/12/2023,4:32:50 AM
6049,SF_1013,1897,2.2,24/10/2024,4:32:50 AM
6050,SF_1965,132,3.6,28/03/2024,4:32:50 AM
6051,SF_4175,2505,2.6,5/02/2024,4:32:50 AM
6052,SF_1413,1676,4.4,19/01/2024,4:32:50 AM
6053,SF_4137,1511,3.0,8/02/2024,4:32:50 AM
6054,SF_429,3409,3.2,10/12/2024,4:32:50 AM
6055,SF_700,2153,1.9,17/01/2024,4:32:50 AM
6056,SF_3949,2935,2.6,19/01/2024,4:32:50 AM
6057,SF_2052,3579,1.8,9/05/2024,4:32:50 AM
6058,SF_426,3185,1.4,31/07/2024,4:32:50 AM
6059,SF_2497,1155,3.6,4/03/2024,4:32:50 AM
6060,SF_3213,3188,2.1,12/01/2024,4:32:50 AM
6061,SF_5983,1789,2.9,28/06/2024,4:32:50 AM
6062,SF_4711,3488,3.4,10/12/2024,4:32:50 AM
6063,SF_3786,472,2.5,29/01/2024,4:32:50 AM
6064,SF_333,227,4.2,2/03/2024,4:32:50 AM
6065,SF_883,1707,1.7,7/10/2024,4:32:50 AM
6066,SF_4274,1769,4.5,1/10/2024,4:32:50 AM
6067,SF_710,2389,3.6,20/09/2024,4:32:50 AM
6068,SF_881,2904,3.7,14/08/2024,4:32:50 AM
6069,SF_4883,3515,3.9,21/06/2024,4:32:50 AM
6070,SF_4590,1956,3.2,1/04/2024,4:32:50 AM
6071,SF_2000,1037,4.8,8/08/2024,4:32:50 AM
6072,SF_5291,2326,4.3,10/01/2024,4:32:50 AM
6073,SF_5381,3944,2.4,4/05/2024,4:32:50 AM
6074,SF_5,1160,4.9,27/09/2024,4:32:50 AM
6075,SF_4193,610,3.8,28/05/2024,4:32:50 AM
6076,SF_996,3867,2.2,29/09/2024,4:32:50 AM
6077,SF_1881,1946,3.5,7/01/2024,4:32:50 AM
6078,SF_2616,2523,4.6,22/08/2024,4:32:50 AM
6079,SF_4013,1115,3.4,6/02/2024,4:32:50 AM
6080,SF_1630,760,2.1,4/04/2024,4:32:50 AM
6081,SF_4276,1650,2.5,6/10/2024,4:32:50 AM
6082,SF_477,3164,4.4,17/02/2024,4:32:50 AM
6083,SF_1677,2446,4.0,3/01/2024,4:32:50 AM
6084,SF_4400,407,1.4,22/02/2024,4:32:50 AM
6085,SF_2184,109,4.0,11/02/2024,4:32:50 AM
6086,SF_2569,1423,1.9,18/07/2024,4:32:50 AM
6087,SF_363,93,3.2,25/11/2024,4:32:50 AM
6088,SF_3842,3885,4.1,2/08/2024,4:32:50 AM
6089,SF_4137,735,1.4,18/02/2024,4:32:50 AM
6090,SF_3449,3651,2.2,13/11/2024,4:32:50 AM
6091,SF_4712,218,4.0,12/11/2024,4:32:50 AM
6092,SF_5195,1196,1.5,8/01/2024,4:32:50 AM
6093,SF_4308,2464,1.7,6/07/2024,4:32:50 AM
6094,SF_4867,542,4.8,27/03/2024,4:32:50 AM
6095,SF_4989,3233,2.8,31/08/2024,4:32:50 AM
6096,SF_2717,3895,4.6,3/12/2024,4:32:50 AM
6097,SF_3917,3406,2.0,24/11/2024,4:32:50 AM
6098,SF_5069,2886,3.8,10/01/2024,4:32:50 AM
6099,SF_4744,1739,2.2,15/04/2024,4:32:50 AM
6100,SF_2872,1955,4.6,28/08/2024,4:32:50 AM
6101,SF_2721,2913,5.0,8/03/2024,4:32:50 AM
6102,SF_3677,810,2.3,18/07/2024,4:32:50 AM
6103,SF_323,915,3.9,23/01/2024,4:32:50 AM
6104,SF_6029,3313,2.9,7/09/2024,4:32:50 AM
6105,SF_957,1606,2.1,10/04/2024,4:32:50 AM
6106,SF_5025,554,2.6,20/04/2024,4:32:50 AM
6107,SF_1170,3770,2.0,4/05/2024,4:32:50 AM
6108,SF_1167,2302,3.0,13/09/2024,4:32:50 AM
6109,SF_5733,1829,1.6,17/02/2024,4:32:50 AM
6110,SF_1629,1120,4.8,15/03/2024,4:32:50 AM
6111,SF_4497,1105,1.2,11/08/2024,4:32:50 AM
6112,SF_6036,1016,1.1,28/12/2023,4:32:50 AM
6113,SF_1436,189,3.3,30/04/2024,4:32:50 AM
6114,SF_4064,1951,1.3,14/05/2024,4:32:50 AM
6115,SF_2938,3145,2.1,26/12/2023,4:32:50 AM
6116,SF_3032,2357,4.3,30/11/2024,4:32:50 AM
6117,SF_548,2849,2.9,16/03/2024,4:32:50 AM
6118,SF_10,3021,2.4,30/05/2024,4:32:50 AM
6119,SF_5305,1731,1.6,18/12/2023,4:32:50 AM
6120,SF_5179,3447,2.8,14/11/2024,4:32:50 AM
6121,SF_3628,3198,1.9,21/10/2024,4:32:50 AM
6122,SF_979,934,3.0,29/10/2024,4:32:50 AM
6123,SF_4447,2481,4.2,9/01/2024,4:32:50 AM
6124,SF_3120,1572,3.0,29/04/2024,4:32:50 AM
6125,SF_3308,2178,2.4,24/06/2024,4:32:50 AM
6126,SF_3131,310,1.6,13/11/2024,4:32:50 AM
6127,SF_5586,674,3.0,4/02/2024,4:32:50 AM
6128,SF_1761,2391,2.9,11/08/2024,4:32:50 AM
6129,SF_4589,2014,3.3,24/10/2024,4:32:50 AM
6130,SF_2165,3928,3.6,23/11/2024,4:32:50 AM
6131,SF_4432,3588,1.4,19/02/2024,4:32:50 AM
6132,SF_640,3416,2.3,22/07/2024,4:32:50 AM
6133,SF_3088,2231,3.8,1/10/2024,4:32:50 AM
6134,SF_4502,2482,3.6,4/07/2024,4:32:50 AM
6135,SF_5338,869,2.3,24/05/2024,4:32:50 AM
6136,SF_4704,214,4.5,28/11/2024,4:32:50 AM
6137,SF_1650,1087,4.4,16/07/2024,4:32:50 AM
6138,SF_3791,2934,2.7,15/02/2024,4:32:50 AM
6139,SF_4466,261,2.0,13/06/2024,4:32:50 AM
6140,SF_4018,2193,3.0,17/08/2024,4:32:50 AM
6141,SF_4447,31,1.5,19/04/2024,4:32:50 AM
6142,SF_2482,2154,4.0,21/11/2024,4:32:50 AM
6143,SF_3262,2717,2.4,19/10/2024,4:32:50 AM
6144,SF_1861,1543,1.7,29/06/2024,4:32:50 AM
6145,SF_1524,2247,2.0,4/01/2024,4:32:50 AM
6146,SF_5371,1310,2.1,27/09/2024,4:32:50 AM
6147,SF_3331,1590,2.0,4/10/2024,4:32:50 AM
