MovieID,Title,Genres,Language,Country,Total Views,YEAR
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance,German,Italy,69761,1998
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,Italian,USA,80248,1998
1896,Cousin Bette (1998),Comedy,English,Italy,86050,1998
1897,High Art (1998),Drama|Romance,German,UK,66065,1998
1898,"Land Girls, The (1998)",Drama|War,Italian,USA,72079,1998
1899,Passion in the Desert (1998),Adventure|Drama,German,Canada,1802,1998
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,Italian,Canada,76291,1997
1901,Dear Jesse (1997),Documentary,French,France,24759,1997
1902,Dream for an Insomniac (1996),Drama|Romance,English,India,29099,1996
1903,Hav Plenty (1997),Comedy,French,Canada,41847,1997
1904,Henry Fool (1997),Comedy|Drama,French,Canada,50427,1997
1905,Marie Baie Des Anges (1997),Drama,Spanish,USA,98506,1997
1906,Mr. Jealousy (1997),Comedy|Romance,Spanish,USA,29158,1997
1907,Mulan (1998),Animation|Children's,French,USA,76100,1998
1908,Resurrection Man (1998),Drama|Thriller,English,USA,40533,1998
1909,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,English,France,14417,1998
1910,I Went Down (1997),Action|Comedy|Crime,French,Canada,66544,1997
1911,Doctor Dolittle (1998),Comedy,Spanish,France,97843,1998
1912,Out of Sight (1998),Action|Crime|Romance,Italian,UK,16364,1998
1913,Picnic at Hanging Rock (1975),Drama|Mystery,French,France,20697,1975
1914,Smoke Signals (1998),Comedy|Drama,Italian,UK,55263,1998
1915,Voyage to the Beginning of the World (1997),Drama,Spanish,Italy,16975,1997
1916,Buffalo 66 (1998),Action|Comedy|Drama,Italian,UK,40924,1998
1917,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,Spanish,USA,92662,1998
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,English,France,25073,1998
1919,Madeline (1998),Children's|Comedy,French,Canada,2517,1998
1920,Small Soldiers (1998),Animation|Children's|Fantasy|War,French,UK,26975,1998
1921,Pi (1998),Sci-Fi|Thriller,French,Canada,35737,1998
1922,Whatever (1998),Drama,French,Canada,62470,1998
1923,There's Something About Mary (1998),Comedy,English,France,67002,1998
1924,Plan 9 from Outer Space (1958),Horror|Sci-Fi,English,UK,59988,1958
1925,Wings (1927),Drama|Romance|War,French,France,10389,1927
1926,"Broadway Melody, The (1929)",Musical,French,India,13426,1929
1927,All Quiet on the Western Front (1930),War,German,Italy,68195,1930
1928,Cimarron (1931),Western,Italian,UK,45909,1931
1929,Grand Hotel (1932),Drama,English,USA,39837,1932
1930,Cavalcade (1933),Drama,Italian,Italy,30798,1933
1931,Mutiny on the Bounty (1935),Adventure,Spanish,Canada,28722,1935
1932,"Great Ziegfeld, The (1936)",Musical,English,Canada,82812,1936
1933,"Life of Émile Zola, The (1937)",Drama,Spanish,India,8068,1937
1934,You Can't Take It With You (1938),Comedy,English,Canada,79617,1938
1935,How Green Was My Valley (1941),Drama,English,India,35749,1941
1936,Mrs. Miniver (1942),Drama|War,English,USA,3215,1942
1937,Going My Way (1944),Comedy,German,Italy,91554,1944
1938,"Lost Weekend, The (1945)",Drama,German,USA,96229,1945
1939,"Best Years of Our Lives, The (1946)",Drama|War,Spanish,USA,93750,1946
1940,Gentleman's Agreement (1947),Drama,French,Canada,27740,1947
1941,Hamlet (1948),Drama,English,Italy,33512,1948
1942,All the King's Men (1949),Drama,French,Italy,50884,1949
1943,"Greatest Show on Earth, The (1952)",Drama,Italian,USA,97408,1952
1944,From Here to Eternity (1953),Drama|Romance|War,German,Italy,60811,1953
1945,On the Waterfront (1954),Crime|Drama,English,India,45534,1954
1946,Marty (1955),Drama|Romance,German,India,47331,1955
1947,West Side Story (1961),Musical|Romance,English,Italy,67503,1961
1948,Tom Jones (1963),Comedy,Spanish,Canada,60097,1963
1949,"Man for All Seasons, A (1966)",Drama,Spanish,USA,6396,1966
1950,In the Heat of the Night (1967),Drama|Mystery,English,USA,7008,1967
1951,Oliver! (1968),Musical,Spanish,Canada,90618,1968
1952,Midnight Cowboy (1969),Drama,Italian,Canada,93849,1969
1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller,German,Italy,71531,1971
1954,Rocky (1976),Action|Drama,Italian,France,67400,1976
1955,Kramer Vs. Kramer (1979),Drama,English,Canada,59983,1979
1956,Ordinary People (1980),Drama,English,India,61416,1980
1957,Chariots of Fire (1981),Drama,German,Canada,31339,1981
1958,Terms of Endearment (1983),Comedy|Drama,Italian,UK,68815,1983
1959,Out of Africa (1985),Drama|Romance,English,India,24934,1985
1960,"Last Emperor, The (1987)",Drama|War,English,France,11082,1987
1961,Rain Man (1988),Drama,German,Canada,46041,1988
1962,Driving Miss Daisy (1989),Drama,German,USA,30634,1989
1963,Take the Money and Run (1969),Comedy,English,India,67330,1969
1964,Klute (1971),Drama|Mystery,English,Canada,91669,1971
1965,Repo Man (1984),Comedy|Sci-Fi,German,India,16368,1984
1966,Metropolitan (1990),Comedy,German,Canada,31249,1990
1967,Labyrinth (1986),Adventure|Children's|Fantasy,French,Italy,5039,1986
1968,"Breakfast Club, The (1985)",Comedy|Drama,French,France,18715,1985
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,German,UK,20427,1985
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,English,USA,96721,1987
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,English,UK,95755,1988
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,German,Italy,73231,1989
1973,Freddy's Dead: The Final Nightmare (1991),Horror,Italian,Canada,61747,1991
1974,Friday the 13th (1980),Horror,English,France,93764,1980
1975,Friday the 13th Part 2 (1981),Horror,Italian,Italy,3639,1981
1976,Friday the 13th Part 3: 3D (1982),Horror,German,USA,13181,1982
1977,Friday the 13th: The Final Chapter (1984),Horror,Italian,USA,14876,1984
1978,Friday the 13th Part V: A New Beginning (1985),Horror,English,India,24343,1985
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,Italian,UK,49556,1986
1980,Friday the 13th Part VII: The New Blood (1988),Horror,Spanish,Italy,60977,1988
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,English,Canada,8271,1989
1982,Halloween (1978),Horror,English,India,93515,1978
1983,Halloween II (1981),Horror,English,Italy,44772,1981
1984,Halloween III: Season of the Witch (1983),Horror,English,Italy,99588,1983
1985,Halloween 4: The Return of Michael Myers (1988),Horror,French,Italy,25823,1988
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,German,France,79704,1989
1987,Prom Night (1980),Horror,Spanish,Italy,43433,1980
1988,Hello Mary Lou: Prom Night II (1987),Horror,French,Canada,63280,1987
1989,Prom Night III: The Last Kiss (1989),Horror,French,Canada,35880,1989
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,French,Canada,94773,1992
1991,Child's Play (1988),Horror,French,France,35161,1988
1992,Child's Play 2 (1990),Horror,French,Italy,44306,1990
1993,Child's Play 3 (1992),Horror,English,USA,72717,1992
1994,Poltergeist (1982),Horror|Thriller,Italian,USA,2038,1982
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,German,Italy,7546,1986
1996,Poltergeist III (1988),Horror|Thriller,French,France,13114,1988
1997,"Exorcist, The (1973)",Horror,English,France,64945,1973
1998,Exorcist II: The Heretic (1977),Horror,English,France,77800,1977
1999,"Exorcist III, The (1990)",Horror,Italian,India,92944,1990
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,French,UK,23450,1987
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,French,India,4410,1989
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,English,Italy,28534,1992
2003,Gremlins (1984),Comedy|Horror,French,Canada,47373,1984
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,Italian,Italy,28650,1990
2005,"Goonies, The (1985)",Adventure|Children's|Fantasy,French,France,80593,1985
2006,"Mask of Zorro, The (1998)",Action|Adventure|Romance,Italian,Italy,39910,1998
2007,Polish Wedding (1998),Comedy,German,USA,34505,1998
2008,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir,English,France,35445,1996
2009,Soylent Green (1973),Sci-Fi|Thriller,English,USA,78286,1973
2010,Metropolis (1926),Sci-Fi,English,India,94014,1926
2011,Back to the Future Part II (1989),Comedy|Sci-Fi,English,India,75439,1989
2012,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,English,USA,24074,1990
2013,"Poseidon Adventure, The (1972)",Action|Adventure,Italian,India,75442,1972
2014,Freaky Friday (1977),Children's|Comedy,Italian,USA,16509,1977
2015,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,Spanish,Canada,97095,1961
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,English,Canada,8812,1979
2017,Babes in Toyland (1961),Children's|Fantasy|Musical,French,Italy,54390,1961
2018,Bambi (1942),Animation|Children's,Italian,France,49825,1942
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,Spanish,Canada,57624,1954
2020,Dangerous Liaisons (1988),Drama|Romance,Italian,France,73422,1988
2021,Dune (1984),Fantasy|Sci-Fi,French,USA,36616,1984
2022,"Last Temptation of Christ, The (1988)",Drama,German,USA,58531,1988
2023,"Godfather: Part III, The (1990)",Action|Crime|Drama,French,Canada,82257,1990
2024,"Rapture, The (1991)",Drama|Mystery,English,Italy,63526,1991
2025,Lolita (1997),Drama|Romance,English,Canada,20203,1997
2026,Disturbing Behavior (1998),Horror|Thriller,Spanish,India,80217,1998
2027,Mafia! (1998),Comedy|Crime,English,France,77704,1998
2028,Saving Private Ryan (1998),Action|Drama|War,German,Italy,79895,1998
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,English,Canada,69891,1997
2030,East Palace West Palace (Dong gong xi gong) (1997),Drama,Spanish,USA,52647,1997
2031,"$1,000,000 Duck (1971)",Children's|Comedy,French,India,24224,1971
2032,"Barefoot Executive, The (1971)",Children's|Comedy,French,UK,33684,1971
2033,"Black Cauldron, The (1985)",Animation|Children's,Spanish,UK,44566,1985
2034,"Black Hole, The (1979)",Sci-Fi,German,USA,62231,1979
2035,Blackbeard's Ghost (1968),Children's|Comedy,Italian,Canada,77096,1968
2036,Blank Check (1994),Children's|Comedy,Spanish,UK,85017,1994
2037,Candleshoe (1977),Adventure|Children's|Comedy,German,USA,31412,1977
2038,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,Spanish,Canada,30973,1978
2039,Cheetah (1989),Adventure|Children's,Spanish,India,47005,1989
2040,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,Italian,Italy,10477,1970
2041,Condorman (1981),Action|Adventure|Children's|Comedy,Spanish,France,38319,1981
2042,D2: The Mighty Ducks (1994),Children's|Comedy,French,UK,17751,1994
2043,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,Spanish,France,76491,1959
2044,"Devil and Max Devlin, The (1981)",Comedy,French,Italy,3701,1981
2045,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,Spanish,USA,61968,1993
2046,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,French,UK,18975,1986
2047,"Gnome-Mobile, The (1967)",Children's,Spanish,UK,36308,1967
2048,"Great Mouse Detective, The (1986)",Animation|Children's,Spanish,France,73266,1986
2049,"Happiest Millionaire, The (1967)",Comedy|Musical,English,Canada,57235,1967
2050,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,German,India,70022,1980
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,Italian,Canada,29945,1977
2052,Hocus Pocus (1993),Children's|Comedy,Spanish,India,4381,1993
2053,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,Spanish,Italy,8011,1992
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,English,UK,36308,1989
2055,Hot Lead and Cold Feet (1978),Comedy|Western,German,UK,58823,1978
2056,In Search of the Castaways (1962),Adventure|Children's,German,UK,75412,1962
2057,"Incredible Journey, The (1963)",Adventure|Children's,Italian,India,63541,1963
2058,"Negotiator, The (1998)",Action|Thriller,German,Italy,73877,1998
2059,"Parent Trap, The (1998)",Children's|Drama,Italian,France,81695,1998
2060,BASEketball (1998),Comedy,English,UK,3697,1998
2061,Full Tilt Boogie (1997),Documentary,German,USA,39194,1997
2062,"Governess, The (1998)",Drama|Romance,English,UK,7555,1998
2063,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,Italian,France,6696,1997
2064,Roger & Me (1989),Comedy|Documentary,Spanish,France,63385,1989
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,English,UK,11824,1985
2066,Out of the Past (1947),Film-Noir,German,UK,54802,1947
2067,Doctor Zhivago (1965),Drama|Romance|War,Italian,UK,86655,1965
2068,Fanny and Alexander (1982),Drama,English,India,94824,1982
2069,"Trip to Bountiful, The (1985)",Drama,English,France,82701,1985
2070,Tender Mercies (1983),Drama,French,USA,29085,1983
2071,And the Band Played On (1993),Drama,English,Canada,52260,1993
2072,"'burbs, The (1989)",Comedy,English,France,52593,1989
2073,Fandango (1985),Comedy,French,India,52182,1985
2074,"Night Porter, The (Il Portiere di notte) (1974)",Drama,German,USA,94583,1974
2075,Mephisto (1981),Drama|War,French,France,64840,1981
2076,Blue Velvet (1986),Drama|Mystery,Italian,USA,98481,1986
2077,"Journey of Natty Gann, The (1985)",Adventure|Children's,English,France,46412,1985
2078,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,German,Italy,55209,1967
2079,Kidnapped (1960),Children's|Drama,Italian,USA,87211,1960
2080,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,Spanish,Canada,61828,1955
2081,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,Italian,India,53269,1989
2082,"Mighty Ducks, The (1992)",Children's|Comedy,English,USA,95031,1992
2083,"Muppet Christmas Carol, The (1992)",Children's|Musical,German,France,62142,1992
2084,Newsies (1992),Children's|Musical,Italian,USA,54084,1992
2085,101 Dalmatians (1961),Animation|Children's,French,Italy,86124,1961
2086,One Magic Christmas (1985),Drama|Fantasy,French,India,67905,1985
2087,Peter Pan (1953),Animation|Children's|Fantasy|Musical,Spanish,USA,46201,1953
2088,Popeye (1980),Adventure|Comedy|Musical,English,Italy,53013,1980
2089,"Rescuers Down Under, The (1990)",Animation|Children's,English,UK,46059,1990
2090,"Rescuers, The (1977)",Animation|Children's,Spanish,France,76214,1977
2091,Return from Witch Mountain (1978),Children's|Sci-Fi,French,Canada,15563,1978
2092,"Return of Jafar, The (1993)",Animation|Children's|Musical,English,India,48601,1993
2093,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,Italian,India,94182,1985
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,French,France,92209,1991
2095,"Shaggy D.A., The (1976)",Children's|Comedy,Italian,Italy,98946,1976
2096,Sleeping Beauty (1959),Animation|Children's|Musical,German,Italy,36682,1959
2097,Something Wicked This Way Comes (1983),Children's|Horror,Spanish,Italy,2474,1983
2098,Son of Flubber (1963),Children's|Comedy,Spanish,Canada,55436,1963
2099,Song of the South (1946),Adventure|Animation|Children's|Musical,English,USA,20575,1946
2100,Splash (1984),Comedy|Fantasy|Romance,French,Canada,42321,1984
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,Spanish,Canada,2148,1994
2102,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,German,France,95516,1940
2103,Tall Tale (1994),Adventure|Children's,English,UK,15693,1994
2104,Tex (1982),Drama,French,USA,87274,1982
2105,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,Italian,Canada,14703,1982
2106,Swing Kids (1993),Drama|War,German,Canada,56593,1993
2107,Halloween: H20 (1998),Horror|Thriller,French,France,77494,1998
2108,L.A. Story (1991),Comedy|Romance,German,USA,50240,1991
2109,"Jerk, The (1979)",Comedy,English,India,59784,1979
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,German,India,63521,1982
2111,"Man with Two Brains, The (1983)",Comedy,Italian,UK,24875,1983
2112,Grand Canyon (1991),Crime|Drama,Italian,UK,38453,1991
2113,Graveyard Shift (1990),Horror|Thriller,French,France,7574,1990
2114,"Outsiders, The (1983)",Drama,Spanish,USA,54003,1983
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,Italian,France,20180,1984
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,French,Italy,15298,1978
2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,French,France,71853,1984
2118,"Dead Zone, The (1983)",Horror|Thriller,English,USA,22368,1983
2119,Maximum Overdrive (1986),Horror,English,France,36215,1986
2120,Needful Things (1993),Drama|Horror,Spanish,USA,12398,1993
2121,Cujo (1983),Horror|Thriller,Spanish,UK,66359,1983
2122,Children of the Corn (1984),Horror|Thriller,English,Italy,19613,1984
2123,All Dogs Go to Heaven (1989),Animation|Children's,Italian,India,12882,1989
2124,"Addams Family, The (1991)",Comedy,German,Italy,56714,1991
2125,Ever After: A Cinderella Story (1998),Drama|Romance,Spanish,Canada,49463,1998
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,English,USA,48026,1998
2127,"First Love, Last Rites (1997)",Drama|Romance,French,Italy,42160,1997
2128,Safe Men (1998),Comedy,English,UK,92238,1998
2129,"Saltmen of Tibet, The (1997)",Documentary,Italian,USA,18375,1997
2130,Atlantic City (1980),Crime|Drama|Romance,German,India,55004,1980
2131,Autumn Sonata (Höstsonaten ) (1978),Drama,English,Canada,79841,1978
2132,Who's Afraid of Virginia Woolf? (1966),Drama,Italian,USA,33624,1966
2133,Adventures in Babysitting (1987),Adventure|Comedy,Spanish,USA,2245,1987
2134,Weird Science (1985),Comedy,Spanish,India,77188,1985
2135,Doctor Dolittle (1967),Adventure|Musical,French,USA,81594,1967
2136,"Nutty Professor, The (1963)",Comedy,English,UK,39740,1963
2137,Charlotte's Web (1973),Animation|Children's,German,Canada,76704,1973
2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,French,UK,11666,1978
2139,"Secret of NIMH, The (1982)",Animation|Children's,English,France,7018,1982
2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,English,USA,91856,1982
2141,"American Tail, An (1986)",Animation|Children's|Comedy,German,Italy,61542,1986
2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,Italian,Canada,72043,1991
2143,Legend (1985),Adventure|Fantasy|Romance,English,India,31833,1985
2144,Sixteen Candles (1984),Comedy,Italian,USA,83470,1984
2145,Pretty in Pink (1986),Comedy|Drama|Romance,Italian,France,94963,1986
2146,St. Elmo's Fire (1985),Drama|Romance,Spanish,India,2098,1985
2147,"Clan of the Cave Bear, The (1986)",Drama,French,UK,86616,1986
2148,House (1986),Comedy|Horror,German,Canada,33425,1986
2149,House II: The Second Story (1987),Comedy|Horror,Italian,India,81698,1987
2150,"Gods Must Be Crazy, The (1980)",Comedy,French,USA,89514,1980
2151,"Gods Must Be Crazy II, The (1989)",Comedy,Spanish,India,43037,1989
2152,Air Bud: Golden Receiver (1998),Children's|Comedy,Italian,Italy,32176,1998
2153,"Avengers, The (1998)",Action|Adventure,German,Canada,93377,1998
2154,How Stella Got Her Groove Back (1998),Drama|Romance,English,Italy,95652,1998
2155,"Slums of Beverly Hills, The (1998)",Comedy,French,UK,37482,1998
2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,French,USA,45214,1997
2157,"Chambermaid on the Titanic, The (1998)",Romance,English,UK,5446,1998
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,Italian,UK,83167,1996
2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,English,Canada,50000,1990
2160,Rosemary's Baby (1968),Horror|Thriller,English,USA,75438,1968
2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,Italian,UK,66280,1984
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,Spanish,USA,21009,1990
2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,German,India,76969,1980
2164,Surf Nazis Must Die (1987),Drama,Spanish,India,55499,1987
2165,Your Friends and Neighbors (1998),Drama,English,France,10981,1998
2166,Return to Paradise (1998),Drama|Romance,French,Italy,83586,1998
2167,Blade (1998),Action|Adventure|Horror,English,Canada,93628,1998
2168,Dance with Me (1998),Drama|Romance,Spanish,Canada,60594,1998
2169,Dead Man on Campus (1998),Comedy,German,UK,7295,1998
2170,Wrongfully Accused (1998),Action|Comedy,Spanish,USA,69338,1998
2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,Italian,France,25906,1998
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,English,Italy,77578,1998
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,German,France,78737,1988
2174,Beetlejuice (1988),Comedy|Fantasy,Italian,Canada,10296,1988
2175,Déjà Vu (1997),Drama|Romance,Italian,USA,13034,1997
2176,Rope (1948),Thriller,Italian,France,28650,1948
2177,Family Plot (1976),Comedy|Thriller,Italian,India,65502,1976
2178,Frenzy (1972),Thriller,Spanish,Canada,82020,1972
2179,Topaz (1969),Thriller,French,France,77397,1969
2180,Torn Curtain (1966),Thriller,English,France,94374,1966
2181,Marnie (1964),Thriller,French,USA,12323,1964
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,English,USA,74139,1956
2183,"Man Who Knew Too Much, The (1956)",Thriller,Spanish,UK,28990,1956
2184,"Trouble with Harry, The (1955)",Mystery|Thriller,Spanish,Italy,9944,1955
2185,I Confess (1953),Thriller,French,USA,70766,1953
2186,Strangers on a Train (1951),Film-Noir|Thriller,German,Canada,21752,1951
2187,Stage Fright (1950),Mystery|Thriller,German,India,26735,1950
2188,54 (1998),Drama,Italian,UK,7807,1998
2189,I Married A Strange Person (1997),Animation,English,UK,64516,1997
2190,Why Do Fools Fall In Love? (1998),Drama,Spanish,India,43463,1998
2191,"Merry War, A (1997)",Comedy,English,India,97271,1997
2192,See the Sea (Regarde la mer) (1997),Drama,Spanish,USA,16393,1997
2193,Willow (1988),Action|Adventure|Fantasy,English,India,2361,1988
2194,"Untouchables, The (1987)",Action|Crime|Drama,Italian,France,43128,1987
2195,Dirty Work (1998),Comedy,Spanish,France,55997,1998
2196,Knock Off (1998),Action,English,France,47992,1998
2197,Firelight (1997),Drama,English,Italy,49764,1997
2198,Modulations (1998),Documentary,Italian,India,6035,1998
2199,Phoenix (1998),Crime|Drama,Italian,Canada,64275,1998
2200,Under Capricorn (1949),Drama,Spanish,Canada,62903,1949
2201,"Paradine Case, The (1947)",Drama,Italian,USA,43226,1947
2202,Lifeboat (1944),Drama|Thriller|War,German,France,81274,1944
2203,Shadow of a Doubt (1943),Film-Noir|Thriller,Italian,USA,77750,1943
2204,Saboteur (1942),Thriller,French,India,62684,1942
2205,Mr. & Mrs. Smith (1941),Comedy,French,France,84813,1941
2206,Suspicion (1941),Mystery|Thriller,Spanish,India,91052,1941
2207,Jamaica Inn (1939),Drama,Spanish,USA,68702,1939
2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,Italian,USA,72783,1938
2209,Young and Innocent (1937),Crime|Thriller,Italian,UK,87349,1937
2210,Sabotage (1936),Thriller,English,India,7970,1936
2211,Secret Agent (1936),Thriller,German,India,36311,1936
2212,"Man Who Knew Too Much, The (1934)",Thriller,English,France,55437,1934
2213,Waltzes from Vienna (1933),Comedy|Musical,Spanish,Italy,71501,1933
2214,Number Seventeen (1932),Thriller,German,Canada,83614,1932
2215,Rich and Strange (1932),Comedy|Romance,Spanish,France,95467,1932
2216,"Skin Game, The (1931)",Drama,Spanish,France,85142,1931
2217,Elstree Calling (1930),Comedy|Musical,German,France,68920,1930
2218,Juno and Paycock (1930),Drama,English,India,82031,1930
2219,Murder! (1930),Mystery|Thriller,Italian,Italy,46621,1930
2220,"Manxman, The (1929)",Drama,English,Italy,32504,1929
2221,Blackmail (1929),Thriller,Spanish,France,67893,1929
2222,Champagne (1928),Comedy,German,USA,91837,1928
2223,"Farmer's Wife, The (1928)",Comedy,German,UK,66019,1928
2224,Downhill (1927),Drama,German,UK,31765,1927
2225,Easy Virtue (1927),Drama,Spanish,UK,11412,1927
2226,"Ring, The (1927)",Drama,German,USA,8010,1927
2227,"Lodger, The (1926)",Thriller,Spanish,USA,75444,1926
2228,"Mountain Eagle, The (1926)",Drama,German,Italy,23643,1926
2229,"Pleasure Garden, The (1925)",Drama,French,UK,86301,1925
2230,Always Tell Your Wife (1923),Comedy,Spanish,USA,66849,1923
2231,Rounders (1998),Crime|Drama,German,Canada,67162,1998
2232,Cube (1997),Sci-Fi|Thriller,German,USA,49197,1997
2233,Digging to China (1998),Drama,Spanish,France,53490,1998
2234,Let's Talk About Sex (1998),Drama,German,UK,14807,1998
2235,One Man's Hero (1999),Drama|War,Spanish,Italy,50613,1999
2236,Simon Birch (1998),Drama,English,India,80141,1998
2237,Without Limits (1998),Drama,French,USA,30990,1998
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,German,Italy,70902,1976
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,German,France,98789,1975
2240,My Bodyguard (1980),Drama,Italian,Canada,87436,1980
2241,Class (1983),Comedy,French,USA,75560,1983
2242,"Grandview, U.S.A. (1984)",Drama,Spanish,USA,10883,1984
2243,Broadcast News (1987),Comedy|Drama|Romance,English,Italy,99698,1987
2244,"Allnighter, The (1987)",Comedy|Romance,German,UK,52557,1987
2245,Working Girl (1988),Comedy|Drama,Italian,UK,93503,1988
2246,Stars and Bars (1988),Comedy,Spanish,UK,57726,1988
2247,Married to the Mob (1988),Comedy,German,USA,44110,1988
2248,Say Anything... (1989),Comedy|Drama|Romance,French,USA,82151,1989
2249,My Blue Heaven (1990),Comedy,French,USA,42144,1990
2250,Men Don't Leave (1990),Drama,German,USA,92655,1990
2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,French,Italy,13748,1991
2252,Hero (1992),Comedy|Drama,German,India,70851,1992
2253,Toys (1992),Action|Comedy|Fantasy,Italian,UK,90615,1992
2254,Choices (1981),Drama,English,Italy,41330,1981
2255,Young Doctors in Love (1982),Comedy,Italian,Canada,85859,1982
2256,Parasite (1982),Horror|Sci-Fi,German,USA,77184,1982
2257,No Small Affair (1984),Comedy|Romance,German,Canada,5942,1984
2258,Master Ninja I (1984),Action,German,USA,89781,1984
2259,Blame It on Rio (1984),Comedy|Romance,English,Italy,98929,1984
2260,Wisdom (1986),Action|Crime,French,USA,95578,1986
2261,One Crazy Summer (1986),Comedy,French,USA,62699,1986
2262,About Last Night... (1986),Comedy|Drama|Romance,English,USA,64461,1986
2263,"Seventh Sign, The (1988)",Thriller,Italian,USA,44264,1988
2264,We're No Angels (1989),Drama,Italian,France,59777,1989
2265,Nothing But Trouble (1991),Adventure|Comedy,German,India,94870,1991
2266,"Butcher's Wife, The (1991)",Comedy|Romance,Italian,UK,81631,1991
2267,Mortal Thoughts (1991),Mystery|Thriller,German,USA,88635,1991
2268,"Few Good Men, A (1992)",Crime|Drama,Italian,USA,47771,1992
2269,Indecent Proposal (1993),Drama,Spanish,Italy,80809,1993
2270,"Century of Cinema, A (1994)",Documentary,Italian,UK,38772,1994
2271,Permanent Midnight (1998),Drama,English,Italy,56083,1998
2272,One True Thing (1998),Drama,German,France,85477,1998
2273,Rush Hour (1998),Action|Thriller,Spanish,Italy,43154,1998
2274,Lilian's Story (1995),Drama,Italian,Canada,27424,1995
