MovieID,Title,Genres,Language,Country,Total Views
2020,Dangerous Liaisons (1988),Drama|Romance,Italian,France,73422
2021,Dune (1984),Fantasy|Sci-Fi,French,USA,36616
2022,"Last Temptation of Christ, The (1988)",Drama,German,USA,58531
2023,"Godfather: Part III, The (1990)",Action|Crime|Drama,French,Canada,82257
2024,"Rapture, The (1991)",Drama|Mystery,English,Italy,63526
2025,Lolita (1997),Drama|Romance,English,Canada,20203
2026,Disturbing Behavior (1998),Horror|Thriller,Spanish,India,80217
2027,Mafia! (1998),Comedy|Crime,English,France,77704
2028,Saving Private Ryan (1998),Action|Drama|War,German,Italy,79895
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,English,Canada,69891
2030,East Palace West Palace (Dong gong xi gong) (1997),Drama,Spanish,USA,52647
2031,"$1,000,000 Duck (1971)",Children's|Comedy,French,India,24224
2032,"Barefoot Executive, The (1971)",Children's|Comedy,French,UK,33684
2033,"Black Cauldron, The (1985)",Animation|Children's,Spanish,UK,44566
2034,"Black Hole, The (1979)",Sci-Fi,German,USA,62231
2035,Blackbeard's Ghost (1968),Children's|Comedy,Italian,Canada,77096
2036,Blank Check (1994),Children's|Comedy,Spanish,UK,85017
2037,Candleshoe (1977),Adventure|Children's|Comedy,German,USA,31412
2038,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,Spanish,Canada,30973
2039,Cheetah (1989),Adventure|Children's,Spanish,India,47005
2040,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,Italian,Italy,10477
2041,Condorman (1981),Action|Adventure|Children's|Comedy,Spanish,France,38319
2042,D2: The Mighty Ducks (1994),Children's|Comedy,French,UK,17751
2043,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,Spanish,France,76491
2044,"Devil and Max Devlin, The (1981)",Comedy,French,Italy,3701
2045,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,Spanish,USA,61968
2046,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,French,UK,18975
2047,"Gnome-Mobile, The (1967)",Children's,Spanish,UK,36308
2048,"Great Mouse Detective, The (1986)",Animation|Children's,Spanish,France,73266
2049,"Happiest Millionaire, The (1967)",Comedy|Musical,English,Canada,57235
2050,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,German,India,70022
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,Italian,Canada,29945
2052,Hocus Pocus (1993),Children's|Comedy,Spanish,India,4381
2053,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,Spanish,Italy,8011
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,English,UK,36308
2055,Hot Lead and Cold Feet (1978),Comedy|Western,German,UK,58823
2056,In Search of the Castaways (1962),Adventure|Children's,German,UK,75412
2057,"Incredible Journey, The (1963)",Adventure|Children's,Italian,India,63541
2058,"Negotiator, The (1998)",Action|Thriller,German,Italy,73877
2059,"Parent Trap, The (1998)",Children's|Drama,Italian,France,81695
2060,BASEketball (1998),Comedy,English,UK,3697
2061,Full Tilt Boogie (1997),Documentary,German,USA,39194
2062,"Governess, The (1998)",Drama|Romance,English,UK,7555
2063,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,Italian,France,6696
2064,Roger & Me (1989),Comedy|Documentary,Spanish,France,63385
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,English,UK,11824
2066,Out of the Past (1947),Film-Noir,German,UK,54802
2067,Doctor Zhivago (1965),Drama|Romance|War,Italian,UK,86655
2068,Fanny and Alexander (1982),Drama,English,India,94824
2069,"Trip to Bountiful, The (1985)",Drama,English,France,82701
2070,Tender Mercies (1983),Drama,French,USA,29085
2071,And the Band Played On (1993),Drama,English,Canada,52260
2072,"'burbs, The (1989)",Comedy,English,France,52593
2073,Fandango (1985),Comedy,French,India,52182
2074,"Night Porter, The (Il Portiere di notte) (1974)",Drama,German,USA,94583
2075,Mephisto (1981),Drama|War,French,France,64840
2076,Blue Velvet (1986),Drama|Mystery,Italian,USA,98481
2077,"Journey of Natty Gann, The (1985)",Adventure|Children's,English,France,46412
2078,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,German,Italy,55209
2079,Kidnapped (1960),Children's|Drama,Italian,USA,87211
2080,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,Spanish,Canada,61828
2081,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,Italian,India,53269
2082,"Mighty Ducks, The (1992)",Children's|Comedy,English,USA,95031
2083,"Muppet Christmas Carol, The (1992)",Children's|Musical,German,France,62142
2084,Newsies (1992),Children's|Musical,Italian,USA,54084
2085,101 Dalmatians (1961),Animation|Children's,French,Italy,86124
2086,One Magic Christmas (1985),Drama|Fantasy,French,India,67905
2087,Peter Pan (1953),Animation|Children's|Fantasy|Musical,Spanish,USA,46201
2088,Popeye (1980),Adventure|Comedy|Musical,English,Italy,53013
2089,"Rescuers Down Under, The (1990)",Animation|Children's,English,UK,46059
2090,"Rescuers, The (1977)",Animation|Children's,Spanish,France,76214
2091,Return from Witch Mountain (1978),Children's|Sci-Fi,French,Canada,15563
2092,"Return of Jafar, The (1993)",Animation|Children's|Musical,English,India,48601
2093,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,Italian,India,94182
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,French,France,92209
2095,"Shaggy D.A., The (1976)",Children's|Comedy,Italian,Italy,98946
2096,Sleeping Beauty (1959),Animation|Children's|Musical,German,Italy,36682
2097,Something Wicked This Way Comes (1983),Children's|Horror,Spanish,Italy,2474
2098,Son of Flubber (1963),Children's|Comedy,Spanish,Canada,55436
2099,Song of the South (1946),Adventure|Animation|Children's|Musical,English,USA,20575
2100,Splash (1984),Comedy|Fantasy|Romance,French,Canada,42321
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,Spanish,Canada,2148
2102,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,German,France,95516
2103,Tall Tale (1994),Adventure|Children's,English,UK,15693
2104,Tex (1982),Drama,French,USA,87274
2105,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,Italian,Canada,14703
2106,Swing Kids (1993),Drama|War,German,Canada,56593
2107,Halloween: H20 (1998),Horror|Thriller,French,France,77494
2108,L.A. Story (1991),Comedy|Romance,German,USA,50240
2109,"Jerk, The (1979)",Comedy,English,India,59784
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,German,India,63521
2111,"Man with Two Brains, The (1983)",Comedy,Italian,UK,24875
2112,Grand Canyon (1991),Crime|Drama,Italian,UK,38453
2113,Graveyard Shift (1990),Horror|Thriller,French,France,7574
2114,"Outsiders, The (1983)",Drama,Spanish,USA,54003
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,Italian,France,20180
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,French,Italy,15298
2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,French,France,71853
2118,"Dead Zone, The (1983)",Horror|Thriller,English,USA,22368
2119,Maximum Overdrive (1986),Horror,English,France,36215
2120,Needful Things (1993),Drama|Horror,Spanish,USA,12398
2121,Cujo (1983),Horror|Thriller,Spanish,UK,66359
2122,Children of the Corn (1984),Horror|Thriller,English,Italy,19613
2123,All Dogs Go to Heaven (1989),Animation|Children's,Italian,India,12882
2124,"Addams Family, The (1991)",Comedy,German,Italy,56714
2125,Ever After: A Cinderella Story (1998),Drama|Romance,Spanish,Canada,49463
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,English,USA,48026
2127,"First Love, Last Rites (1997)",Drama|Romance,French,Italy,42160
2128,Safe Men (1998),Comedy,English,UK,92238
2129,"Saltmen of Tibet, The (1997)",Documentary,Italian,USA,18375
2130,Atlantic City (1980),Crime|Drama|Romance,German,India,55004
2131,Autumn Sonata (Höstsonaten ) (1978),Drama,English,Canada,79841
2132,Who's Afraid of Virginia Woolf? (1966),Drama,Italian,USA,33624
2133,Adventures in Babysitting (1987),Adventure|Comedy,Spanish,USA,2245
2134,Weird Science (1985),Comedy,Spanish,India,77188
2135,Doctor Dolittle (1967),Adventure|Musical,French,USA,81594
2136,"Nutty Professor, The (1963)",Comedy,English,UK,39740
2137,Charlotte's Web (1973),Animation|Children's,German,Canada,76704
2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,French,UK,11666
2139,"Secret of NIMH, The (1982)",Animation|Children's,English,France,7018
2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,English,USA,91856
2141,"American Tail, An (1986)",Animation|Children's|Comedy,German,Italy,61542
2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,Italian,Canada,72043
2143,Legend (1985),Adventure|Fantasy|Romance,English,India,31833
2144,Sixteen Candles (1984),Comedy,Italian,USA,83470
2145,Pretty in Pink (1986),Comedy|Drama|Romance,Italian,France,94963
2146,St. Elmo's Fire (1985),Drama|Romance,Spanish,India,2098
2147,"Clan of the Cave Bear, The (1986)",Drama,French,UK,86616
2148,House (1986),Comedy|Horror,German,Canada,33425
2149,House II: The Second Story (1987),Comedy|Horror,Italian,India,81698
2150,"Gods Must Be Crazy, The (1980)",Comedy,French,USA,89514
2151,"Gods Must Be Crazy II, The (1989)",Comedy,Spanish,India,43037
2152,Air Bud: Golden Receiver (1998),Children's|Comedy,Italian,Italy,32176
2153,"Avengers, The (1998)",Action|Adventure,German,Canada,93377
2154,How Stella Got Her Groove Back (1998),Drama|Romance,English,Italy,95652
2155,"Slums of Beverly Hills, The (1998)",Comedy,French,UK,37482
2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,French,USA,45214
2157,"Chambermaid on the Titanic, The (1998)",Romance,English,UK,5446
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,Italian,UK,83167
2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,English,Canada,50000
2160,Rosemary's Baby (1968),Horror|Thriller,English,USA,75438
2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,Italian,UK,66280
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,Spanish,USA,21009
2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,German,India,76969
2164,Surf Nazis Must Die (1987),Drama,Spanish,India,55499
2165,Your Friends and Neighbors (1998),Drama,English,France,10981
2166,Return to Paradise (1998),Drama|Romance,French,Italy,83586
2167,Blade (1998),Action|Adventure|Horror,English,Canada,93628
2168,Dance with Me (1998),Drama|Romance,Spanish,Canada,60594
2169,Dead Man on Campus (1998),Comedy,German,UK,7295
2170,Wrongfully Accused (1998),Action|Comedy,Spanish,USA,69338
2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,Italian,France,25906
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,English,Italy,77578
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,German,France,78737
2174,Beetlejuice (1988),Comedy|Fantasy,Italian,Canada,10296
2175,Déjà Vu (1997),Drama|Romance,Italian,USA,13034
2176,Rope (1948),Thriller,Italian,France,28650
2177,Family Plot (1976),Comedy|Thriller,Italian,India,65502
2178,Frenzy (1972),Thriller,Spanish,Canada,82020
2179,Topaz (1969),Thriller,French,France,77397
2180,Torn Curtain (1966),Thriller,English,France,94374
2181,Marnie (1964),Thriller,French,USA,12323
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,English,USA,74139
2183,"Man Who Knew Too Much, The (1956)",Thriller,Spanish,UK,28990
2184,"Trouble with Harry, The (1955)",Mystery|Thriller,Spanish,Italy,9944
2185,I Confess (1953),Thriller,French,USA,70766
2186,Strangers on a Train (1951),Film-Noir|Thriller,German,Canada,21752
2187,Stage Fright (1950),Mystery|Thriller,German,India,26735
2188,54 (1998),Drama,Italian,UK,7807
2189,I Married A Strange Person (1997),Animation,English,UK,64516
2190,Why Do Fools Fall In Love? (1998),Drama,Spanish,India,43463
2191,"Merry War, A (1997)",Comedy,English,India,97271
2192,See the Sea (Regarde la mer) (1997),Drama,Spanish,USA,16393
2193,Willow (1988),Action|Adventure|Fantasy,English,India,2361
2194,"Untouchables, The (1987)",Action|Crime|Drama,Italian,France,43128
2195,Dirty Work (1998),Comedy,Spanish,France,55997
2196,Knock Off (1998),Action,English,France,47992
2197,Firelight (1997),Drama,English,Italy,49764
2198,Modulations (1998),Documentary,Italian,India,6035
2199,Phoenix (1998),Crime|Drama,Italian,Canada,64275
2200,Under Capricorn (1949),Drama,Spanish,Canada,62903
2201,"Paradine Case, The (1947)",Drama,Italian,USA,43226
2202,Lifeboat (1944),Drama|Thriller|War,German,France,81274
2203,Shadow of a Doubt (1943),Film-Noir|Thriller,Italian,USA,77750
2204,Saboteur (1942),Thriller,French,India,62684
2205,Mr. & Mrs. Smith (1941),Comedy,French,France,84813
2206,Suspicion (1941),Mystery|Thriller,Spanish,India,91052
2207,Jamaica Inn (1939),Drama,Spanish,USA,68702
2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,Italian,USA,72783
2209,Young and Innocent (1937),Crime|Thriller,Italian,UK,87349
2210,Sabotage (1936),Thriller,English,India,7970
2211,Secret Agent (1936),Thriller,German,India,36311
2212,"Man Who Knew Too Much, The (1934)",Thriller,English,France,55437
2213,Waltzes from Vienna (1933),Comedy|Musical,Spanish,Italy,71501
2214,Number Seventeen (1932),Thriller,German,Canada,83614
2215,Rich and Strange (1932),Comedy|Romance,Spanish,France,95467
2216,"Skin Game, The (1931)",Drama,Spanish,France,85142
2217,Elstree Calling (1930),Comedy|Musical,German,France,68920
2218,Juno and Paycock (1930),Drama,English,India,82031
2219,Murder! (1930),Mystery|Thriller,Italian,Italy,46621
2220,"Manxman, The (1929)",Drama,English,Italy,32504
2221,Blackmail (1929),Thriller,Spanish,France,67893
2222,Champagne (1928),Comedy,German,USA,91837
2223,"Farmer's Wife, The (1928)",Comedy,German,UK,66019
2224,Downhill (1927),Drama,German,UK,31765
2225,Easy Virtue (1927),Drama,Spanish,UK,11412
2226,"Ring, The (1927)",Drama,German,USA,8010
2227,"Lodger, The (1926)",Thriller,Spanish,USA,75444
2228,"Mountain Eagle, The (1926)",Drama,German,Italy,23643
2229,"Pleasure Garden, The (1925)",Drama,French,UK,86301
2230,Always Tell Your Wife (1923),Comedy,Spanish,USA,66849
2231,Rounders (1998),Crime|Drama,German,Canada,67162
2232,Cube (1997),Sci-Fi|Thriller,German,USA,49197
2233,Digging to China (1998),Drama,Spanish,France,53490
2234,Let's Talk About Sex (1998),Drama,German,UK,14807
2235,One Man's Hero (1999),Drama|War,Spanish,Italy,50613
2236,Simon Birch (1998),Drama,English,India,80141
2237,Without Limits (1998),Drama,French,USA,30990
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,German,Italy,70902
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,German,France,98789
2240,My Bodyguard (1980),Drama,Italian,Canada,87436
2241,Class (1983),Comedy,French,USA,75560
2242,"Grandview, U.S.A. (1984)",Drama,Spanish,USA,10883
2243,Broadcast News (1987),Comedy|Drama|Romance,English,Italy,99698
2244,"Allnighter, The (1987)",Comedy|Romance,German,UK,52557
2245,Working Girl (1988),Comedy|Drama,Italian,UK,93503
2246,Stars and Bars (1988),Comedy,Spanish,UK,57726
2247,Married to the Mob (1988),Comedy,German,USA,44110
2248,Say Anything... (1989),Comedy|Drama|Romance,French,USA,82151
2249,My Blue Heaven (1990),Comedy,French,USA,42144
2250,Men Don't Leave (1990),Drama,German,USA,92655
2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,French,Italy,13748
2252,Hero (1992),Comedy|Drama,German,India,70851
2253,Toys (1992),Action|Comedy|Fantasy,Italian,UK,90615
2254,Choices (1981),Drama,English,Italy,41330
2255,Young Doctors in Love (1982),Comedy,Italian,Canada,85859
2256,Parasite (1982),Horror|Sci-Fi,German,USA,77184
2257,No Small Affair (1984),Comedy|Romance,German,Canada,5942
2258,Master Ninja I (1984),Action,German,USA,89781
2259,Blame It on Rio (1984),Comedy|Romance,English,Italy,98929
2260,Wisdom (1986),Action|Crime,French,USA,95578
2261,One Crazy Summer (1986),Comedy,French,USA,62699
2262,About Last Night... (1986),Comedy|Drama|Romance,English,USA,64461
2263,"Seventh Sign, The (1988)",Thriller,Italian,USA,44264
2264,We're No Angels (1989),Drama,Italian,France,59777
2265,Nothing But Trouble (1991),Adventure|Comedy,German,India,94870
2266,"Butcher's Wife, The (1991)",Comedy|Romance,Italian,UK,81631
2267,Mortal Thoughts (1991),Mystery|Thriller,German,USA,88635
2268,"Few Good Men, A (1992)",Crime|Drama,Italian,USA,47771
2269,Indecent Proposal (1993),Drama,Spanish,Italy,80809
2270,"Century of Cinema, A (1994)",Documentary,Italian,UK,38772
2271,Permanent Midnight (1998),Drama,English,Italy,56083
2272,One True Thing (1998),Drama,German,France,85477
2273,Rush Hour (1998),Action|Thriller,Spanish,Italy,43154
2274,Lilian's Story (1995),Drama,Italian,Canada,27424
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,German,USA,98757
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,Spanish,France,93797
2277,Somewhere in the City (1997),Drama,Italian,USA,95599
2278,Ronin (1998),Action|Crime|Thriller,Spanish,UK,20757
2279,Urban Legend (1998),Horror|Thriller,German,Italy,88382
2280,Clay Pigeons (1998),Crime,English,USA,35923
2281,Monument Ave. (1998),Crime,German,Canada,76418
2282,Pecker (1998),Comedy|Drama,Italian,Canada,86954
2283,"Sheltering Sky, The (1990)",Drama,French,Canada,40553
2284,Bandit Queen (1994),Drama,Spanish,UK,34910
2285,If.... (1968),Drama,English,India,34217
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,English,Italy,90046
2287,Them! (1954),Sci-Fi|Thriller|War,English,France,14163
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,German,India,84490
2289,"Player, The (1992)",Comedy|Drama,Italian,India,79291
2290,Stardust Memories (1980),Comedy|Drama,French,France,1622
2291,Edward Scissorhands (1990),Drama|Romance,German,France,37623
2292,Overnight Delivery (1996),Romance,English,Canada,18962
2293,Shadrach (1998),Drama,English,India,86949
2294,Antz (1998),Animation|Children's,Spanish,Canada,72853
2295,"Impostors, The (1998)",Comedy,English,USA,27427
2296,"Night at the Roxbury, A (1998)",Comedy,Italian,Italy,56760
2297,What Dreams May Come (1998),Drama|Romance,Italian,India,79695
2298,Strangeland (1998),Thriller,Spanish,USA,21634
2299,"Battle of the Sexes, The (1959)",Comedy,German,USA,32409
2300,"Producers, The (1968)",Comedy|Musical,English,UK,73040
2301,History of the World: Part I (1981),Comedy,Spanish,India,65688
2302,My Cousin Vinny (1992),Comedy,Italian,USA,94045
2303,Nashville (1975),Drama|Musical,Italian,India,34128
2304,Love Is the Devil (1998),Drama,Spanish,France,52964
2305,Slam (1998),Drama,Spanish,UK,85734
2306,Holy Man (1998),Comedy,Italian,UK,36772
2307,One Tough Cop (1998),Action|Drama,French,India,23391
2308,Detroit 9000 (1973),Action|Crime,Spanish,India,70638
2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,German,USA,21918
2310,"Mighty, The (1998)",Drama,Spanish,India,49619
2311,2010 (1984),Mystery|Sci-Fi,Italian,Canada,6147
2312,Children of a Lesser God (1986),Drama,French,France,64154
2313,"Elephant Man, The (1980)",Drama,Spanish,Canada,29650
2314,Beloved (1998),Drama,Italian,Canada,22641
2315,Bride of Chucky (1998),Horror|Thriller,French,USA,40386
2316,Practical Magic (1998),Drama|Romance,Italian,India,82593
2317,"Alarmist, The (1997)",Comedy,German,France,86020
2318,Happiness (1998),Comedy,German,Italy,32332
2319,Reach the Rock (1997),Comedy,English,France,52973
2320,Apt Pupil (1998),Drama|Thriller,Spanish,UK,28151
2321,Pleasantville (1998),Comedy,Italian,UK,49814
2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,German,India,26064
2323,"Cruise, The (1998)",Documentary,Italian,India,52081
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,Spanish,Italy,74943
2325,Orgazmo (1997),Comedy,French,France,53214
2326,Shattered Image (1998),Drama|Thriller,French,France,13067
2327,Tales from the Darkside: The Movie (1990),Horror,German,Canada,73666
2328,Vampires (1998),Horror,English,France,30669
2329,American History X (1998),Drama,Italian,UK,77727
2330,Hands on a Hard Body (1996),Documentary,Italian,Canada,51785
2331,Living Out Loud (1998),Comedy|Romance,English,France,11004
2332,Belly (1998),Crime|Drama,Italian,UK,42178
2333,Gods and Monsters (1998),Drama,Italian,India,84564
2334,"Siege, The (1998)",Action|Thriller,Italian,Italy,28075
2335,"Waterboy, The (1998)",Comedy,Spanish,Italy,61439
2336,Elizabeth (1998),Drama,German,USA,77387
2337,Velvet Goldmine (1998),Drama,Italian,USA,92973
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,German,India,51671
2339,I'll Be Home For Christmas (1998),Comedy|Romance,German,Canada,51548
2340,Meet Joe Black (1998),Romance,French,UK,36120
2341,Dancing at Lughnasa (1998),Drama,English,India,92595
2342,Hard Core Logo (1996),Comedy,English,USA,48638
2343,"Naked Man, The (1998)",Drama,English,UK,62063
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,Italian,Italy,99852
2345,Desert Bloom (1986),Drama,German,UK,66690
2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,Spanish,India,48091
2347,"Pope of Greenwich Village, The (1984)",Action,English,Canada,22748
2348,Sid and Nancy (1986),Drama,Italian,France,5814
2349,Mona Lisa (1986),Comedy|Thriller,English,Italy,43616
2350,Heart Condition (1990),Comedy,German,Italy,85133
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,Spanish,India,52296
2352,"Big Chill, The (1983)",Comedy|Drama,German,UK,57202
2353,Enemy of the State (1998),Action|Thriller,Italian,UK,47303
2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,Spanish,India,2823
2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,Italian,India,54048
2356,Celebrity (1998),Comedy,German,India,61984
2357,Central Station (Central do Brasil) (1998),Drama,French,UK,71360
2358,Savior (1998),Drama,Spanish,France,8688
2359,Waking Ned Devine (1998),Comedy,Spanish,France,55979
2360,"Celebration, The (Festen) (1998)",Drama,Spanish,USA,38110
2361,Pink Flamingos (1972),Comedy,French,UK,15616
2362,Glen or Glenda (1953),Drama,Italian,France,41045
2363,Godzilla (Gojira) (1954),Action|Sci-Fi,Italian,Italy,19645
2364,Godzilla (Gojira) (1984),Action|Sci-Fi,Spanish,USA,97965
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,French,UK,70538
2366,King Kong (1933),Action|Adventure|Horror,French,France,1418
2367,King Kong (1976),Action|Adventure|Horror,German,India,12236
2368,King Kong Lives (1986),Action|Adventure|Horror,Spanish,France,51052
2369,Desperately Seeking Susan (1985),Comedy|Romance,Spanish,Canada,89203
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,Italian,Italy,18248
2371,Fletch (1985),Comedy,French,India,25325
2372,Fletch Lives (1989),Comedy,Italian,France,58086
2373,Red Sonja (1985),Action|Adventure,French,Italy,41486
2374,Gung Ho (1986),Comedy|Drama,German,France,47965
2375,"Money Pit, The (1986)",Comedy,Italian,Italy,88567
2376,"View to a Kill, A (1985)",Action,Spanish,USA,92473
2377,Lifeforce (1985),Horror|Sci-Fi,German,UK,94151
2378,Police Academy (1984),Comedy,English,Italy,21523
2379,Police Academy 2: Their First Assignment (1985),Comedy,English,Italy,72324
2380,Police Academy 3: Back in Training (1986),Comedy,French,Canada,5977
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,French,Canada,64056
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,Italian,India,53574
2383,Police Academy 6: City Under Siege (1989),Comedy,Italian,UK,73764
2384,Babe: Pig in the City (1998),Children's|Comedy,Italian,Canada,88642
2385,Home Fries (1998),Comedy|Romance,Italian,Italy,50910
2386,Jerry Springer: Ringmaster (1998),Drama,French,USA,89871
2387,Very Bad Things (1998),Comedy|Crime,Italian,USA,99421
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,Italian,Italy,89367
2389,Psycho (1998),Crime|Horror|Thriller,French,France,29347
2390,Little Voice (1998),Comedy,Italian,Italy,64735
2391,"Simple Plan, A (1998)",Crime|Thriller,Spanish,USA,68603
2392,Jack Frost (1998),Comedy|Drama,German,UK,59596
2393,Star Trek: Insurrection (1998),Action|Sci-Fi,German,India,66116
2394,"Prince of Egypt, The (1998)",Animation|Musical,German,India,65214
2395,Rushmore (1998),Comedy,Spanish,India,91180
2396,Shakespeare in Love (1998),Comedy|Romance,English,France,56232
2397,Mass Appeal (1984),Drama,French,USA,23252
2398,Miracle on 34th Street (1947),Drama,German,UK,45643
2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,French,UK,81454
2400,Prancer (1989),Children's|Drama,English,India,17960
2401,Pale Rider (1985),Western,French,USA,34364
2402,Rambo: First Blood Part II (1985),Action|War,English,UK,44169
2403,First Blood (1982),Action,Spanish,Italy,25047
2404,Rambo III (1988),Action|War,Italian,UK,70036
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,Spanish,India,19740
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,Italian,UK,34839
2407,Cocoon (1985),Comedy|Sci-Fi,French,Italy,34123
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,Italian,UK,91718
2409,Rocky II (1979),Action|Drama,German,France,45597
2410,Rocky III (1982),Action|Drama,Spanish,India,26924
2411,Rocky IV (1985),Action|Drama,German,UK,14412
2412,Rocky V (1990),Action|Drama,English,Italy,11532
2413,Clue (1985),Comedy|Mystery,Italian,India,43151
2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,Spanish,France,68363
2415,Violets Are Blue... (1986),Drama|Romance,English,France,60169
2416,Back to School (1986),Comedy,Spanish,India,78586
2417,Heartburn (1986),Comedy|Drama,French,USA,90897
2418,Nothing in Common (1986),Comedy,German,Canada,57824
2419,Extremities (1986),Drama|Thriller,German,USA,65950
2420,"Karate Kid, The (1984)",Drama,Italian,USA,9268
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,German,Italy,65824
2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,German,Canada,91329
2423,Christmas Vacation (1989),Comedy,Spanish,France,64587
2424,You've Got Mail (1998),Comedy|Romance,French,USA,54527
2425,"General, The (1998)",Crime,German,UK,24747
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,Spanish,France,53913
2427,"Thin Red Line, The (1998)",Action|Drama|War,French,UK,20601
2428,"Faculty, The (1998)",Horror|Sci-Fi,Italian,UK,60287
2429,Mighty Joe Young (1998),Adventure|Children's|Drama,Spanish,USA,75260
2430,Mighty Joe Young (1949),Adventure|Children's|Drama,English,USA,40423
2431,Patch Adams (1998),Comedy|Drama,Italian,USA,27071
2432,Stepmom (1998),Drama,French,India,87538
2433,"Civil Action, A (1998)",Drama,German,Canada,24442
2434,Down in the Delta (1998),Drama,German,Italy,92903
2435,Hurlyburly (1998),Drama,French,Canada,37498
2436,Tea with Mussolini (1999),Comedy,French,Canada,30592
2437,Wilde (1997),Drama,French,Italy,27738
2438,Outside Ozona (1998),Drama|Thriller,French,France,46142
2439,Affliction (1997),Drama,German,Italy,66334
2440,Another Day in Paradise (1998),Drama,Italian,UK,31313
2441,"Hi-Lo Country, The (1998)",Drama|Western,English,UK,28435
2442,Hilary and Jackie (1998),Drama,French,Italy,37230
